gloss_id,korean_meanings,cat_1,cat_2,cat_3,original_vd_idx,source
103418,['순교'],일상생활 수어,,,5450,li
103419,['병장'],일상생활 수어,,,6425,li
103420,['보관'],일상생활 수어,,,6431,li
103421,['보다'],일상생활 수어,,,6437,li
103422,"['몸부림', '발버둥질']",일상생활 수어,,,6440,li
103423,"['내주', '다음주', '차주', '후주']",일상생활 수어,,,6443,li
103424,['냄비'],일상생활 수어,,,6444,li
103425,"['무식', '무지']",일상생활 수어,,,6457,li
103426,"['비닐', '플라스틱']",일상생활 수어,,,6474,li
103427,['뼈'],일상생활 수어,,,6486,li
103428,"['덥다', '더위']",일상생활 수어,,,6492,li
103429,['마주치다'],일상생활 수어,,,6531,li
103430,"['마치', '척하다', '체하다', '처럼']",일상생활 수어,,,6536,li
103431,"['뇌물', '뇌물을 주다']",일상생활 수어,,,6539,li
103432,['돈벌이'],일상생활 수어,,,6544,li
103433,"['돌다', '미치다']",일상생활 수어,,,6548,li
103434,['독도'],일상생활 수어,,,6233,li
103435,['독립문'],일상생활 수어,,,6235,li
103436,"['서운하다', '섭섭하다', '안타깝다', '애석', '애타다']",일상생활 수어,,,12160,li
103437,['레슬링'],일상생활 수어,,,12162,li
103438,"['낮다', '비하']",일상생활 수어,,,12173,li
103439,"['수갑', '체포', '쇠고랑']",일상생활 수어,,,12181,li
103440,['뿌리다'],일상생활 수어,,,6489,li
103441,['선풍기'],일상생활 수어,,,6524,li
103442,"['수원', '수원시']",일상생활 수어,,,6110,li
103443,['내기'],일상생활 수어,,,5513,li
103444,['대추'],일상생활 수어,,,5555,li
103445,"['말다툼', '언쟁', '말싸움', '설전', '입씨름']",일상생활 수어,,,5661,li
103446,"['맏딸', '장녀', '큰딸']",일상생활 수어,,,6132,li
103447,"['말', '말하다', '언어']",일상생활 수어,,,6135,li
103448,['뱀'],일상생활 수어,,,6148,li
103449,"['버리다', '폐기', '폐하다']",일상생활 수어,,,6153,li
103450,['불행'],일상생활 수어,,,6162,li
103451,"['병자', '환자']",일상생활 수어,,,6172,li
103452,"['내복', '내의', '속옷']",일상생활 수어,,,6179,li
103453,['농'],일상생활 수어,,,6189,li
103454,"['붓다', '부풀다', '부풀리다', '부어있다']",일상생활 수어,,,6196,li
103455,['붕대'],일상생활 수어,,,6197,li
103456,['빛나다'],일상생활 수어,,,6209,li
103457,['대학생'],일상생활 수어,,,6213,li
103458,['대회'],일상생활 수어,,,6216,li
103459,['농담'],일상생활 수어,,,6225,li
103460,"['농부', '농군', '농민']",일상생활 수어,,,6229,li
103461,"['독', '독하다', '(맛이)쓰다', '시다']",일상생활 수어,,,6085,li
103462,['만인'],일상생활 수어,,,6089,li
103463,"['수납', '보수']",일상생활 수어,,,6100,li
103464,"['백일', '백날']",일상생활 수어,,,6105,li
103465,['수요일'],일상생활 수어,,,6109,li
103466,['수제비'],일상생활 수어,,,6112,li
103467,['목공'],일상생활 수어,,,6119,li
103468,['목메다'],일상생활 수어,,,6123,li
103469,['목사'],일상생활 수어,,,6124,li
103470,"['목요일', '나무', '수목']",일상생활 수어,,,6127,li
103471,['목욕'],일상생활 수어,,,6128,li
103472,['벽돌'],일상생활 수어,,,5499,li
103473,"['내년', '명년', '이듬해', '다음해']",일상생활 수어,,,5514,li
103474,"['묘지', '무덤']",일상생활 수어,,,5518,li
103475,"['노래', '음악', '가요']",일상생활 수어,,,5520,li
103476,"['노인', '늙은이', '늙으신네']",일상생활 수어,,,5527,li
103477,['비자'],일상생활 수어,,,5540,li
103478,['대표'],일상생활 수어,,,5558,li
103479,['도서관'],일상생활 수어,,,5565,li
103480,['도시락'],일상생활 수어,,,5567,li
103481,"['도의', '예의', '에티켓']",일상생활 수어,,,5570,li
103482,['도토리'],일상생활 수어,,,5574,li
103483,['새우'],일상생활 수어,,,5578,li
103484,['벌금'],일상생활 수어,,,5672,li
103485,"['넥타이', '타이']",일상생활 수어,,,5334,li
103486,['맞벌이'],일상생활 수어,,,5336,li
103487,['맞선'],일상생활 수어,,,5339,li
103488,['무지개'],일상생활 수어,,,5344,li
103489,['비밀'],일상생활 수어,,,5351,li
103490,['비서'],일상생활 수어,,,5355,li
103491,['비싸다'],일상생활 수어,,,5358,li
103492,"['비용', '경비', '-비', '용돈']",일상생활 수어,,,5359,li
103493,"['도로', '길']",일상생활 수어,,,5381,li
103494,['서랍'],일상생활 수어,,,5400,li
103495,"['서울', '서울시']",일상생활 수어,,,5407,li
103496,['럭비'],일상생활 수어,,,5411,li
103497,"['도살', '살육']",일상생활 수어,,,5423,li
103498,['낯설다'],일상생활 수어,,,5510,li
103499,['마주 보다'],일상생활 수어,,,6530,li
103500,['베드로'],일상생활 수어,,,6608,li
103501,"['무조건', '봐주지 않다', '넘어가지 않다']",일상생활 수어,,,5341,li
103502,"['무선', '전기', '전자']",일상생활 수어,,,6182,li
103503,['몽골'],일상생활 수어,,,6585,li
103504,['목'],일상생활 수어,,,5468,li
103505,['말을 바꾸다'],일상생활 수어,,,5666,li
103506,"['쉬다', '휴가', '휴게', '휴식', '휴양']",일상생활 수어,,,6573,li
103507,"['스님', '승려']",일상생활 수어,,,6575,li
103508,['무당'],일상생활 수어,,,12166,li
103509,['노르웨이'],일상생활 수어,,,12178,li
103510,"['넘어지다', '쓰러지다']",일상생활 수어,,,6629,li
103511,['돌'],일상생활 수어,,,6546,li
103512,"['돌려주다', '반납', '반려', '반환', '상환']",일상생활 수어,,,6592,li
103513,"['돌보다', '보살피다', '보살핌']",일상생활 수어,,,6593,li
103514,"['망설이다', '주저', '머무적거리다', '머뭇거리다', '서슴다']",일상생활 수어,,,6597,li
103515,['뻔하다'],일상생활 수어,,,11009,li
103516,['설계'],일상생활 수어,,,6525,li
103517,['비빔밥'],일상생활 수어,,,5354,li
103518,['노트북 컴퓨터'],일상생활 수어,,,5563,li
103519,"['녹음기', '녹음', '레코드', '카세트']",일상생활 수어,,,6186,li
103520,['농구'],일상생활 수어,,,6191,li
103521,"['무섭다', '겁', '겁나다', '두려워하다', '두렵다']",일상생활 수어,,,10967,li
103522,['마중'],일상생활 수어,,,6532,li
103523,['리비아'],일상생활 수어,,,6075,li
103524,['러시아'],일상생활 수어,,,5375,li
103525,"['비누', '세제']",일상생활 수어,,,6472,li
103526,"['녹색', '초록', '초록색']",일상생활 수어,,,6185,li
103527,['모자(관계)'],일상생활 수어,,,5459,li
103528,"['내리다', '하차']",일상생활 수어,,,6177,li
103529,"['대학교', '대학']",일상생활 수어,,,6212,li
103530,"['도배', '도색', '색칠', '칠']",일상생활 수어,,,5422,li
103531,['무안'],일상생활 수어,,,6459,li
103532,"['병석', '병상']",일상생활 수어,,,6169,li
103533,"['돕다', '거들다', '기여', '도움', '보조', '원조', '지원', '찬조']",일상생활 수어,,,5447,li
103534,['냉장고'],일상생활 수어,,,6449,li
103535,"['데려가다', '안내', '인도', '인솔', '데리다', '이끌다']",일상생활 수어,,,11012,li
103536,"['많이', '많다', '흔하다']",일상생활 수어,,,6094,li
103537,"['맏아들', '장남']",일상생활 수어,,,6133,li
103538,['송편'],일상생활 수어,,,6057,li
103539,['대통령'],일상생활 수어,,,5556,li
103540,['루마니아'],일상생활 수어,,,5561,li
103541,['룩셈부르크'],일상생활 수어,,,5562,li
103542,['리'],일상생활 수어,,,12185,li
103543,"['내일', '명일']",일상생활 수어,,,6442,li
103544,['데이트'],일상생활 수어,,,6497,li
103545,['수상하다'],일상생활 수어,,,6519,li
103546,['목욕탕'],일상생활 수어,,,6129,li
103547,['벨기에'],일상생활 수어,,,5457,li
103548,"['벌써', '삽시간', '어느덧', '어느새', '어언간', '이미']",일상생활 수어,,,5675,li
103549,['변호사'],일상생활 수어,,,5505,li
103550,"['농인', '농아인']",일상생활 수어,,,11016,li
103551,['새벽'],일상생활 수어,,,5577,li
103552,"['색깔', '빛깔', '색', '색상', '색채', '컬러']",일상생활 수어,,,5582,li
103553,['뇌사'],일상생활 수어,,,12156,li
103554,"['누구', '누가', '뉘']",일상생활 수어,,,5394,li
103555,['(신체의)눈'],일상생활 수어,,,5397,li
103556,['백조'],일상생활 수어,,,10961,li
103557,['놀리다'],일상생활 수어,,,10969,li
103558,['불화'],일상생활 수어,,,10970,li
103559,['남산'],일상생활 수어,,,11030,li
103560,['설렁탕'],일상생활 수어,,,11024,li
103561,"['술집', '주점']",일상생활 수어,,,6565,li
103562,['빵'],일상생활 수어,,,6480,li
103563,"['벌', '꿀벌']",일상생활 수어,,,5671,li
103564,"['불어', '프랑스어']",일상생활 수어,,,5534,li
103565,['몸살'],일상생활 수어,,,6441,li
103566,"['쉽다', '용이하다', '쉽사리', '손쉽다']",일상생활 수어,,,6574,li
103567,['솥'],일상생활 수어,,,6058,li
103568,"['말', '승마']",일상생활 수어,,,6134,li
103569,"['목장', '목축장']",일상생활 수어,,,6131,li
103570,"['동경', '도쿄']",일상생활 수어,,,5486,li
103571,"['도시', '도회', '시']",일상생활 수어,,,5566,li
103572,"['농사', '농사일', '농업']",일상생활 수어,,,6230,li
103573,['눈(이 내리다)'],일상생활 수어,,,5398,li
103574,"['병원', '의원']",일상생활 수어,,,10964,li
103575,"['마이크', '마이크로폰']",일상생활 수어,,,11025,li
103576,['동대문'],일상생활 수어,,,12167,li
103577,['로또 복권'],일상생활 수어,,,5416,li
103578,"['빼다', '깎다', '덜다', '제하다', '배제', '감면', '빼기', '제외', '공제', '생략', '경감']",일상생활 수어,,,6481,li
103579,"['도장', '스탬프', '인', '인장']",일상생활 수어,,,5571,li
103580,['벼락'],일상생활 수어,,,5497,li
103581,"['빨강', '빨갛다', '적자', '적색']",일상생활 수어,,,6211,li
103582,['말썽'],일상생활 수어,,,5665,li
103583,['납치'],일상생활 수어,,,5470,li
103584,['무의미'],일상생활 수어,,,6462,li
103585,['보도'],일상생활 수어,,,6439,li
103586,['백화점'],일상생활 수어,,,6146,li
103587,"['내외', '안팎']",일상생활 수어,,,6180,li
103588,"['논', '답']",일상생활 수어,,,10968,li
103589,"['석유', '기름']",일상생활 수어,,,6065,li
103590,"['덕수궁', '경운궁', '명례궁']",일상생활 수어,,,6491,li
103591,"['남자', '남', '남성', '사나이']",일상생활 수어,,,11031,li
103592,"['남편', '배우자', '서방']",일상생활 수어,,,6618,li
103593,"['납부', '납입', '지급', '지불', '내다', '결제']",일상생활 수어,,,6621,li
103594,"['새해', '신년']",일상생활 수어,,,5581,li
103595,['빼앗기다'],일상생활 수어,,,6482,li
103596,"['뱉다', '침', '타액']",일상생활 수어,,,6150,li
103597,"['무게', '중량']",일상생활 수어,,,5479,li
103598,['빈민'],일상생활 수어,,,5548,li
103599,['베네수엘라'],일상생활 수어,,,6607,li
103600,"['번호', '번', '숫자']",일상생활 수어,,,5670,li
103601,['독감'],일상생활 수어,,,6086,li
103602,"['서로', '상호']",일상생활 수어,,,5401,li
103603,['서양'],일상생활 수어,,,5405,li
103604,['서자'],일상생활 수어,,,5408,li
103605,['선거'],일상생활 수어,,,6068,li
103606,['생존'],일상생활 수어,,,6512,li
103607,"['비', '강우', '비가 내리다']",일상생활 수어,,,6463,li
103608,['널다'],일상생활 수어,,,6490,li
103609,['네덜란드'],일상생활 수어,,,11787,li
103610,['노려보다'],일상생활 수어,,,5521,li
103611,['망신(을 당하다)'],일상생활 수어,,,6598,li
103612,"['맛있다', '맛나다', '맛']",일상생활 수어,,,6456,li
103613,"['비좁다', '배좁다']",일상생활 수어,,,5541,li
103614,"['비법', '비결']",일상생활 수어,,,5352,li
103615,['브라질'],일상생활 수어,,,6423,li
103616,"['대전', '대전시']",일상생활 수어,,,5551,li
103617,"['더럽다', '때', '불결', '지저분하다']",일상생활 수어,,,6223,li
103618,['남아메리카'],일상생활 수어,,,6614,li
103619,['망치'],일상생활 수어,,,6600,li
103620,"['수고', '노고', '품']",일상생활 수어,,,6096,li
103621,['수기'],일상생활 수어,,,6099,li
103622,"['수다', '늘어놓다', '수다스럽다']",일상생활 수어,,,10960,li
103623,"['붙들다', '검거', '붙잡다', '잡다']",일상생활 수어,,,5676,li
103624,"['불합격', '낙제', '지다']",일상생활 수어,,,6161,li
103625,"['낫다', '치유']",일상생활 수어,,,5472,li
103626,"['서대문', '돈의문']",일상생활 수어,,,12158,li
103627,"['낳다', '나다', '태어나다', '분만', '생식', '출산', '출생', '탄생', '해산']",일상생활 수어,,,5511,li
103628,['석탄'],일상생활 수어,,,6066,li
103629,['무뚝뚝하다'],일상생활 수어,,,6138,li
103630,['수영'],일상생활 수어,,,6071,li
103631,"['보다', '시각']",일상생활 수어,,,6436,li
103632,['(공기의)순환'],일상생활 수어,,,6562,li
103633,"['백부', '큰아버지']",일상생활 수어,,,6102,li
103634,"['목수', '목공']",일상생활 수어,,,6125,li
103635,['도깨비'],일상생활 수어,,,6528,li
103636,['(계급)대장'],일상생활 수어,,,5372,li
103637,['로마'],일상생활 수어,,,5417,li
103638,"['노력', '안간힘', '공들이다', '애쓰다', '힘쓰다']",일상생활 수어,,,5522,li
103639,"['비행기', '항공', '항공기']",일상생활 수어,,,5545,li
103640,"['빨래', '빨다', '세탁']",일상생활 수어,,,6478,li
103641,['농장'],일상생활 수어,,,6506,li
103642,"['리더', '지도자']",일상생활 수어,,,6073,li
103643,['말레이시아'],일상생활 수어,,,5662,li
103644,['대학원'],일상생활 수어,,,6214,li
103645,['수술'],일상생활 수어,,,6556,li
103646,['막걸리'],일상생활 수어,,,6577,li
103647,"['법원', '재판소']",일상생활 수어,,,6603,li
103648,['남아프리카공화국'],일상생활 수어,,,6615,li
103649,['비디오'],일상생활 수어,,,6613,li
103650,"['노랑', '노랗다', '누렇다']",일상생활 수어,,,12177,li
103651,['네팔'],일상생활 수어,,,5333,li
103652,"['숲', '녹음', '삼림', '수림', '수풀', '무성하다', '울창하다']",일상생활 수어,,,6572,li
103653,['데려오다'],일상생활 수어,,,6495,li
103654,['불법'],일상생활 수어,,,5529,li
103655,"['만나다', '직면']",일상생활 수어,,,12165,li
103656,"['보내다', '파견']",일상생활 수어,,,6433,li
103657,['만화'],일상생활 수어,,,6093,li
103658,['백제'],일상생활 수어,,,6107,li
103659,['버섯'],일상생활 수어,,,6155,li
103660,['노아'],일상생활 수어,,,5526,li
103661,['불허'],일상생활 수어,,,6192,li
103662,['빗다'],일상생활 수어,,,6206,li
103663,['무한'],일상생활 수어,,,5388,li
103664,"['누나', '누님']",일상생활 수어,,,5395,li
103665,"['선조', '조상']",일상생활 수어,,,6521,li
103666,['냉면'],일상생활 수어,,,6447,li
103667,['덴마크'],일상생활 수어,,,6498,li
103668,['대위'],일상생활 수어,,,5371,li
103669,['런던'],일상생활 수어,,,5412,li
103670,['선교사'],일상생활 수어,,,12184,li
103671,['무치다'],일상생활 수어,,,12154,li
103672,"['서예', '붓글씨', '붓글']",일상생활 수어,,,5406,li
103673,"['대학', '대학교']",일상생활 수어,,,5560,li
103674,"['서점', '책방']",일상생활 수어,,,6061,li
103675,['별'],일상생활 수어,,,6163,li
103676,"['대화', '대담']",일상생활 수어,,,6215,li
103677,['동거'],일상생활 수어,,,5485,li
103678,['누룽지'],일상생활 수어,,,12157,li
103679,['마늘'],일상생활 수어,,,12187,li
103680,"['도맡다', '쓰다']",일상생활 수어,,,5387,li
103681,['변명'],일상생활 수어,,,5501,li
103682,['만점'],일상생활 수어,,,6090,li
103683,['새'],일상생활 수어,,,5537,li
103684,"['변하다', '변질', '변화', '변환', '돌아서다']",일상생활 수어,,,5504,li
103685,['높다'],일상생활 수어,,,6509,li
103686,['불평'],일상생활 수어,,,6160,li
103687,['목자'],일상생활 수어,,,6130,li
103688,"['새치기', '옆치기']",일상생활 수어,,,5580,li
103689,"['너', '네', '자네']",일상생활 수어,,,6450,li
103690,['수축'],일상생활 수어,,,5854,li
103691,"['아가씨', '처녀']",일상생활 수어,,,5863,li
103692,"['용해', '녹다']",일상생활 수어,,,5893,li
103693,"['운전사', '운전기사', '운전수']",일상생활 수어,,,5899,li
103694,"['풀이', '세이프', '수습', '처리', '해결', '해소', '풀다', '해내다', '조치']",일상생활 수어,,,5294,li
103695,"['피난처', '피난소']",일상생활 수어,,,5301,li
103696,['항공사'],일상생활 수어,,,5310,li
103697,"['본질', '본성', '근성', '부성', '부질', '본바탕', '성근', '솔성', '천질', '체성', '품성', '품질']",일상생활 수어,,,5311,li
103698,['송별연'],일상생활 수어,,,5320,li
103699,['왜냐하면'],일상생활 수어,,,5685,li
103700,"['시각장애인', '맹인']",일상생활 수어,,,5687,li
103701,"['사형', '극형']",일상생활 수어,,,5701,li
103702,['왠지'],일상생활 수어,,,5717,li
103703,['불면'],일상생활 수어,,,5780,li
103704,"['소화기', '소방']",일상생활 수어,,,5178,li
103705,"['실제', '실정', '실태', '현실']",일상생활 수어,,,5191,li
103706,['소액 재판'],일상생활 수어,,,5200,li
103707,"['수행원', '수행인']",일상생활 수어,,,5213,li
103708,['울음'],일상생활 수어,,,5224,li
103709,['(시설물)다리'],일상생활 수어,,,5023,li
103710,"['공범', '공동정범', '공범자']",일상생활 수어,,,5028,li
103711,['보조견'],일상생활 수어,,,5057,li
103712,['보호 수당'],일상생활 수어,,,5060,li
103713,"['하찮다', '보잘 것 없다']",일상생활 수어,,,5081,li
103714,['(기온이)오르다'],일상생활 수어,,,5084,li
103715,"['번민', '걱정', '근심', '상심', '시름', '염려', '우수', '괴롭다']",일상생활 수어,,,5127,li
103716,"['아흔', '구십']",일상생활 수어,,,5228,li
103717,['유대'],일상생활 수어,,,4668,li
103718,['집행관'],일상생활 수어,,,5706,li
103719,['특수 교육 대상자'],일상생활 수어,,,5884,li
103720,"['오후', '하오']",일상생활 수어,,,5025,li
103721,['특수교육'],일상생활 수어,,,4190,li
103722,"['티셔츠', '티']",일상생활 수어,,,4191,li
103723,"['한국은행', '한은']",일상생활 수어,,,5585,li
103724,['사면'],일상생활 수어,,,4275,li
103725,['팔도'],일상생활 수어,,,4303,li
103726,"['편찮다', '아프다']",일상생활 수어,,,5621,li
103727,"['위선자', '위선쟁이']",일상생활 수어,,,5103,li
103728,['수박'],일상생활 수어,,,5628,li
103729,['번개'],일상생활 수어,,,5632,li
103730,"['평상', '평상시', '평소']",일상생활 수어,,,5624,li
103731,['아르바이트'],일상생활 수어,,,5869,li
103732,"['의병', '의용군', '의군']",일상생활 수어,,,5904,li
103733,"['생각이 통하다', '동감']",일상생활 수어,,,5905,li
103734,"['생활비', '생계비']",일상생활 수어,,,8568,li
103735,"['서류', '문서']",일상생활 수어,,,5771,li
103736,['서울역'],일상생활 수어,,,8569,li
103737,['고의'],일상생활 수어,,,5169,li
103738,['공무 집행 방해죄'],일상생활 수어,,,5172,li
103739,['업무상 과실 치상죄'],일상생활 수어,,,5843,li
103740,"['수리', '독수리']",일상생활 수어,,,5813,li
103741,['아이스케이크'],일상생활 수어,,,5226,li
103742,"['보수', '수리', '수선']",일상생활 수어,,,5590,li
103743,['이천'],일상생활 수어,,,5288,li
103744,['하늘색'],일상생활 수어,,,4199,li
103745,['시아주버니'],일상생활 수어,,,5861,li
103746,['보수 교육'],일상생활 수어,,,5056,li
103747,['보조 공학 기기'],일상생활 수어,,,5058,li
103748,"['백지', '용지', '종이']",일상생활 수어,,,5125,li
103749,"['탄핵', '뽑다']",일상생활 수어,,,5246,li
103750,"['폐쇄', '닫다']",일상생활 수어,,,5249,li
103751,"['파산자', '파산채무자']",일상생활 수어,,,8538,li
103752,['수출'],일상생활 수어,,,5633,li
103753,"['분홍', '분홍색', '핑크', '핑크색']",일상생활 수어,,,5773,li
103754,"['탁구', '핑퐁']",일상생활 수어,,,4197,li
103755,['복지 시설'],일상생활 수어,,,5062,li
103756,['시부모'],일상생활 수어,,,5818,li
103757,"['책방', '서점']",일상생활 수어,,,5262,li
103758,"['시가', '시댁', '시집']",일상생활 수어,,,8546,li
103759,['목적'],일상생활 수어,,,5644,li
103760,"['백색', '흰색', '하얀색']",일상생활 수어,,,8542,li
103761,['하자'],일상생활 수어,,,4203,li
103762,"['살리다', '소생', '회생']",일상생활 수어,,,4215,li
103763,['부활절'],일상생활 수어,,,4224,li
103764,"['북녘', '북쪽', '북', '북방', '북측']",일상생활 수어,,,4225,li
103765,"['수전노', '구두쇠']",일상생활 수어,,,4233,li
103766,"['판정', '판결']",일상생활 수어,,,4234,li
103767,"['하릴없다', '어쩔 수 없다']",일상생활 수어,,,4237,li
103768,['팔꿈치'],일상생활 수어,,,4302,li
103769,['한량'],일상생활 수어,,,5586,li
103770,"['보상금', '배상금']",일상생활 수어,,,5589,li
103771,['수류탄'],일상생활 수어,,,5627,li
103772,"['수학', '산수']",일상생활 수어,,,5638,li
103773,['통역사'],일상생활 수어,,,4185,li
103774,['퇴직금'],일상생활 수어,,,4187,li
103775,"['서쪽', '서', '서녘', '서방']",일상생활 수어,,,5806,li
103776,['선수촌'],일상생활 수어,,,5809,li
103777,['설계사'],일상생활 수어,,,5810,li
103778,"['세면장', '세면실']",일상생활 수어,,,5811,li
103779,"['수병', '해병']",일상생활 수어,,,5815,li
103780,"['수비군', '수비부대']",일상생활 수어,,,5816,li
103781,"['살인범', '살해범']",일상생활 수어,,,5833,li
103782,['선구자'],일상생활 수어,,,5808,li
103783,"['친자', '친자식']",일상생활 수어,,,5243,li
103784,"['독일어', '독어']",일상생활 수어,,,5657,li
103785,['이등'],일상생활 수어,,,5278,li
103786,"['훈련병', '훈병']",일상생활 수어,,,12152,li
103787,"['프랑스어', '불어']",일상생활 수어,,,5298,li
103788,['스카우트'],일상생활 수어,,,5089,li
103789,"['복판', '가운데', '중심', '한가운데']",일상생활 수어,,,5275,li
103790,['휴게소'],일상생활 수어,,,5331,li
103791,['특례'],일상생활 수어,,,5711,li
103792,['파리하다'],일상생활 수어,,,5786,li
103793,"['삯', '품삯', '수고비', '수수료']",일상생활 수어,,,4212,li
103794,"['외동딸', '무남독녀', '외딸']",일상생활 수어,,,5719,li
103795,"['부모님', '부모', '양친', '어버이']",일상생활 수어,,,4217,li
103796,['서해'],일상생활 수어,,,5807,li
103797,['청각장애인'],일상생활 수어,,,5263,li
103798,['소매치기'],일상생활 수어,,,5197,li
103799,['소멸시효'],일상생활 수어,,,5198,li
103800,['버튼'],일상생활 수어,,,8543,li
103801,['할복'],일상생활 수어,,,5306,li
103802,['목탁'],일상생활 수어,,,5646,li
103803,['수영장'],일상생활 수어,,,5048,li
103804,['친권'],일상생활 수어,,,5241,li
103805,['통합 교육'],일상생활 수어,,,5710,li
103806,"['요금', '값', '사용료']",일상생활 수어,,,5725,li
103807,['숙소'],일상생활 수어,,,4265,li
103808,"['행사장', '식장']",일상생활 수어,,,5830,li
103809,['특허권'],일상생활 수어,,,5890,li
103810,['보행자'],일상생활 수어,,,5595,li
103811,"['진단', '진료', '진찰', '검진']",일상생활 수어,,,4182,li
103812,['의사소통장애'],일상생활 수어,,,12133,li
103813,['오전'],일상생활 수어,,,5024,li
103814,['부처'],일상생활 수어,,,4220,li
103815,['쌀밥'],일상생활 수어,,,5225,li
103816,['이끌리다'],일상생활 수어,,,4289,li
103817,"['시모', '시어머니']",일상생활 수어,,,5694,li
103818,"['학자금', '학비', '수업료']",일상생활 수어,,,5583,li
103819,['특수 교육 지원 센터'],일상생활 수어,,,12126,li
103820,['몰염치'],일상생활 수어,,,5654,li
103821,['한국농아인협회'],일상생활 수어,,,12124,li
103822,"['보리쌀', '보리']",일상생활 수어,,,5587,li
103823,"['소제', '청소']",일상생활 수어,,,5075,li
103824,"['신체적 장애', '지체장애']",일상생활 수어,,,8551,li
103825,['거부권'],일상생활 수어,,,5804,li
103826,['집행'],일상생활 수어,,,5705,li
103827,"['요트', '돛']",일상생활 수어,,,5858,li
103828,['외인'],일상생활 수어,,,5722,li
103829,['센티미터'],일상생활 수어,,,5599,li
103830,['소대장'],일상생활 수어,,,5173,li
103831,"['분', '사람']",일상생활 수어,,,4227,li
103832,"['봉급생활자', '봉급자', '샐러리맨']",일상생활 수어,,,5313,li
103833,"['실업자', '실직자']",일상생활 수어,,,5190,li
103834,['용도'],일상생활 수어,,,5892,li
103835,['수재민'],일상생활 수어,,,4232,li
103836,"['유별나다', '독특', '유별스럽다']",일상생활 수어,,,5137,li
103837,['지방 장애인 복지 위원회'],일상생활 수어,,,5110,li
103838,['지방 자치 단체'],일상생활 수어,,,5109,li
103839,['오열'],일상생활 수어,,,5119,li
103840,"['불구', '장애']",일상생활 수어,,,5776,li
103841,['병가'],일상생활 수어,,,5765,li
103842,"['일본', '왜국']",일상생활 수어,,,12153,li
103843,['취소권'],일상생활 수어,,,5204,li
103844,"['합치다', '집합', '합', '모으다', '모이다', '합하다']",일상생활 수어,,,5308,li
103845,['복지 카드'],일상생활 수어,,,8533,li
103846,['굴(조개)'],일상생활 수어,,,4658,li
103847,['강원도'],일상생활 수어,,,5914,li
103848,['공공시설'],일상생활 수어,,,5924,li
103849,['공군'],일상생활 수어,,,5927,li
103850,['건빵'],일상생활 수어,,,5936,li
103851,"['과일', '과실']",일상생활 수어,,,5943,li
103852,"['날', '해']",일상생활 수어,,,4374,li
103853,['이송'],일상생활 수어,,,4385,li
103854,['대법원'],일상생활 수어,,,4390,li
103855,['날리다'],일상생활 수어,,,4404,li
103856,"['개인', '사']",일상생활 수어,,,4408,li
103857,['개회'],일상생활 수어,,,4412,li
103858,"['타자수', '타이피스트']",일상생활 수어,,,4428,li
103859,['고춧가루'],일상생활 수어,,,4431,li
103860,['곡괭이'],일상생활 수어,,,4437,li
103861,['다단계'],일상생활 수어,,,3657,li
103862,['공립'],일상생활 수어,,,3662,li
103863,"['권총', '총', '당기다', '쏘다']",일상생활 수어,,,3672,li
103864,['과학'],일상생활 수어,,,3676,li
103865,['귀'],일상생활 수어,,,3706,li
103866,"['귀걸이', '귀고리']",일상생활 수어,,,3707,li
103867,"['개', '강아지']",일상생활 수어,,,3743,li
103868,"['걷다', '걸음', '도보', '보행']",일상생활 수어,,,3762,li
103869,"['공사장', '공사판']",일상생활 수어,,,3796,li
103870,['걸리다'],일상생활 수어,,,3806,li
103871,"['관계없다', '막론하다', '무관하다', '상관없다', '상관하지 않다']",일상생활 수어,,,3810,li
103872,['호인'],일상생활 수어,,,5154,li
103873,['끈적끈적'],일상생활 수어,,,4704,li
103874,['나그네'],일상생활 수어,,,4710,li
103875,['낙지'],일상생활 수어,,,4721,li
103876,"['감추다', '숨다', '은닉']",일상생활 수어,,,4748,li
103877,"['거짓', '허위']",일상생활 수어,,,4762,li
103878,['칼국수'],일상생활 수어,,,4770,li
103879,"['과부', '홀어머니', '홀어미']",일상생활 수어,,,4667,li
103880,"['황금', '금']",일상생활 수어,,,4688,li
103881,['과징금'],일상생활 수어,,,4505,li
103882,['장애인 복지 단체 협의회'],일상생활 수어,,,3730,li
103883,['체류자'],일상생활 수어,,,4415,li
103884,"['체전', '운동회']",일상생활 수어,,,4416,li
103885,['성폭력'],일상생활 수어,,,5158,li
103886,['성희롱'],일상생활 수어,,,5159,li
103887,"['낙엽', '가랑잎', '낙엽이 떨어지다']",일상생활 수어,,,4718,li
103888,['대리인'],일상생활 수어,,,4389,li
103889,['장애인 지역사회 재활 시설'],일상생활 수어,,,8635,li
103890,"['거세다', '맹렬하다', '진하다', '힘차다']",일상생활 수어,,,4585,li
103891,"['거인', '키다리']",일상생활 수어,,,9756,li
103892,['탑골공원'],일상생활 수어,,,4462,li
103893,['나비넥타이'],일상생활 수어,,,4534,li
103894,"['나서다', '선두', '앞서다', '앞장', '앞장서다']",일상생활 수어,,,4537,li
103895,['나이지리아'],일상생활 수어,,,4541,li
103896,"['회장', '사장']",일상생활 수어,,,3705,li
103897,['금메달'],일상생활 수어,,,4336,li
103898,"['환불', '환급']",일상생활 수어,,,4516,li
103899,"['나누기', '나눗셈', '제하기']",일상생활 수어,,,4747,li
103900,['개학'],일상생활 수어,,,4410,li
